username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
SarahJT99,"Sydney, Australia",Australia,5,5.0,5.0,5.0,5.0,"Superb service, food and view. You can’t get better, even better if you get Antonio as your waiter. Amazing 
Ensure you get dessert, the cheesecake!",,Jul 2025
Colton C,"Lakenheath, United Kingdom",United Kingdom,5,5.0,5.0,5.0,5.0,"Nautika was one of the best dining experiences we’ve had in Dubrovnik. From the moment we sat down, the service was warm, attentive, and genuinely thoughtful. Our waiter was fantastic! Ante was knowledgeable, friendly, and had a great sense of creativity. He told us ""feel at home"" and he did not disappoint.

We started with a Kir Royale, and I have to say, they made it unlike any other place we've tried, It was perfectly balanced, elegant, and refreshing. They lined the rim with honey and used their homemade creme de cassis. We also had the Black Prince, which was just as bold and flavorful as the name suggests.

But the highlight was when I told our waiter I was in the mood for either rakija or gin, and he returned with a custom cocktail that blended both. It was incredible! Totally unexpected and perfectly crafted. That kind of attention and care really made the evening feel special.

If you're in Dubrovnik and want a place that takes pride in both its service and creativity, Nautika is absolutely worth a visit. It's at least 30€ per person but the quality and service is worth it. I made a reservation to celebrate a birthday so we'll definitely be back.",,Jul 2025
elena P,null,null,5,5.0,5.0,5.0,5.0,"Incredible atmosphere and even better service - Ante was exceptional, and delivered world class service. Cocktails were incredible - specifically the kir royale",,Jul 2025
Lucy M,null,null,5,null,null,null,null,Antonio didbsjdbwjebdkendjsksnsksjsbd snxksbsjsnxbd sna Annandale x mandalas. S small and a lla d low d low. S palms. Loans Kamala Kamala,,Jul 2025
Patty B,"Nashville, Tennessee",USA,5,5.0,5.0,5.0,5.0,"This fabulous restaurant is right across from the Hilton Imperial. We did not have reservations but saw it as we were walking by. It is truly a stunning restaurant. They were very gracious and sat us outside. We were at an elevated table which without reservations we were lucky to get. The prime spots are right at the wall. The view from our table was very good as well. 

We started with lovely cocktails and shared shrimp risotto for a starter. Their bread is delicious. We each had fresh fish that was wonderful. Beautifully plated and presented with garnishes. Service is white glove, professional wait staff. 

 We were seated in front of a couple with their teenage daughter. She was very hyper, and disruptive. The Maitre D saw this and asked if we wanted to move. He took me into the restaurant, which is lovely upstairs to another lovely room, my husband stayed at our table to see if I wanted to move. I decided not to as that patio is absolutely magical. It's nice that they are that attentive and wanting their customers to have the best time. Most places wouldn't even consider doing this.
We saw these people the next night in old town. The girl was jumping on walls and running madly all over. Parents weren't that young, I feel sorry for them. Why they took her to Nautika is unclear. She spent a lot of time wrapped in a blanket and going under the table. No manners at all. Sad.

I highly recommend Nautika for anyone wanting a special evening with the best service, food and atmosphere.",,May 2025
Iveth M,null,null,5,5.0,5.0,5.0,null,"Recommend 100%! The view, the food, and the service is to the max. Mario assisted us with our dinner and he was the best! Definitely would be coming back here to eat",,Jul 2025
Holly P,null,null,5,5.0,5.0,5.0,5.0,"This was by far such an amazing experience! Mario, you went above and beyond on what we were expecting out of this dinner experience. Our meals were thoroughly explained, and made us feel welcomed. He helped us celebrate my friend’s birthday dinner and made it extra special. This is what a restaurant experience by the sea should be! 

Definitely impressed by how all of the waiters were in synced and worked together to provide a pleasant and welcoming experience to guests.",,Jul 2025
Jazmin L,null,null,5,5.0,5.0,5.0,5.0,"We had the best experience at Nautika. Views were beautiful, food was amazing. And Mario gave the best service! Made me feel very special for my birthday. Would highly recommend.",,Jul 2025
Jaclyn R,null,null,5,5.0,5.0,5.0,5.0,"Excellent spot for a romantic fancy dinner out. We think we had the best seats in the house on the outside terrace. Hrjove, our waiter, was above and beyond. He was knowledgeable of the food and wine and the origins. The experience was a must do and the food was delicious as well. Out of all the courses the lamb was superior!",,Jul 2025
Wander56118035375,null,null,5,5.0,5.0,5.0,5.0,"This was a wonderful spot to enjoy our second evening in Dubrovnik where we celebrated my dad’s birthday. The service from the moment we walked through the door to the end was incredible. Very attentive, especially considerate to my dietary restrictions. Antonio and the whole team was wonderful. We will most definitely return!",,Jul 2025
Scott M,null,null,5,5.0,5.0,5.0,5.0,Antonio was amazing as well as the food! We had a perfect view from the upstairs balcony. It was a windy night but the staff was amazing and very attentive. Thank you for a great evening,,Jul 2025
Olivia R,null,null,5,null,null,null,null,"Absolutely incredible food, drinks, view and setting! Service was brilliant by Antonio and we had a wonderful time the whole 3 hours of being here!",,Jul 2025
Carl Hektor L,null,null,5,5.0,5.0,5.0,5.0,"A wonderfull evening at Nautika, food, beverages and service absolutely immaculate. Waiter “Henry” being the highlight of the evening! Well-spoken, likeable, positive and present, flawless service.",,Jul 2025
Shointy,"Fort Lauderdale, Florida",USA,5,null,null,null,null,"The food was spectacular!!! Very unique and on top of it we tried scorpionfish which was grilled to perfection . Above all, Antonio our server made our experience unforgettable with his friendliness and knowledge. 
Highly recommend!!!!",,Jul 2025
Anthony F,"La Jolla, California",USA,5,4.0,5.0,5.0,5.0,"Loved the setting upstairs, more private and comfortable. Very nice service and the food was fantastic! Spectacular views,",,Jul 2025
Sarah S,null,null,5,null,null,null,null,"Beautiful dinner! Had the best seat in the house even as a solo traveller - they made me feel so welcome! Hrjove, my waiter, was lovely and super on it!",,Jul 2025
holly i,null,null,5,4.0,5.0,5.0,5.0,"Everything about the experience felt truly special. The setting is nothing short of breathtaking perched right above the sea with unobstructed views of the ocean and the fort, watching the sunset here felt magical. 

The live piano music drifting through the air only added to the atmosphere, creating a relaxed yet refined ambiance.

A special mention must go to our server, Henry, whose service was truly above and beyond. He was warm, attentive, and incredibly knowledgeable. We were so impressed by the olive oil served with the bread that I asked where I could purchase it and to my surprise, Henry kindly offered it to us on the house, a gesture that genuinely touched us and made the experience feel even more personal and generous.

Everything from the flawless service to the views, food, and the elegant ambiance came together to create an unforgettable night. Without a doubt, this was one of the best dinners I’ve ever had. If you’re in Dubrovnik and looking for an amazing dining experience, Nautika is a must.",,Jul 2025
Delroy T,Manchester,Manchester,5,5.0,5.0,5.0,5.0,Beautiful views. Live pianist. Fine dining at its best. Henry our waiter was faultless. Highly recommend.to anyone that visits old town Dubrovnik.,,Jul 2025
