username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Erica K,null,null,5,5.0,5.0,5.0,5.0,"Everything was extremely delicious, especially the tuna and the chocolate carob orange cake. Our waiter also gave us great recommendations of what to order. Not to mention the beautiful view of the port. 100% would come again!",,Aug 2025
H O,null,null,5,5.0,5.0,5.0,5.0,"The food was incredible, the chef made an off menu rice dish that was delicious! Fantastic & thoughtful service from Antun, made the experience even more enjoyable. Would recommend to all & don’t be disheartened if you don’t get an online reservation - we just walked in!",,Aug 2025
AnToInE🤪,"Sainte-Catherine, France",France,5,null,null,null,null,Excellent brkfast and astounding morning glory beneficts ans BREAD... GO THERE EARLY MORNING EXCELLENT LICATION THX,,Aug 2025
Lucia P,null,null,5,5.0,5.0,5.0,5.0,"Such a nice experience. The most beautiful restaurant I have seen in my life. Ana, one of the workers, made our dinner better, super nice and helpful.",,Aug 2025
Ambra G,null,null,5,5.0,5.0,5.0,5.0,"Dominik the best waiter everything perfect and the food amazing 🤩 
The view is perfect all experience amazing lovely time .",,Aug 2025
jaybeeFL,"Palm Harbor, Florida",USA,4,2.0,2.0,3.0,4.0,"Extremely hot day in a crowded old town, we were in need of a cold drink--chose Arsenal for convenience, location and views. Service was slow and slower, drinks were small in relation to what we were used to and the prices were absurd for what you received. Oh well that's what happens with a tourist destination in high demand!",,Aug 2025
Road39145388199,null,null,5,null,null,null,null,Had breakfast here our last day in Dubrovnik. Great food and great service with an amazing view - Marijo was our waiter and he was great!!,,Aug 2025
Renata T,"Zagreb, Croatia",Croatia,2,5.0,1.0,4.0,5.0,"For my dear friend, Dubrovnik is more than just a destination — it is a second home. For over 30 years she has returned, in summer and winter alike, sometimes even more than twice a year. And for just as long, Gradska Kavana Arsenal has been a part of that tradition. Breakfasts, lunches, coffees with cake — they were moments she looked forward to, cherished, and shared with friends. For me too, in the last ten years, visiting Gradska Kavana has been almost a ritual, a guarantee of good service and warm memories.

That is why what happened yesterday hurt so deeply.

We sat on the terrace, enjoying a sunny Sunday morning. We ordered breakfast, coffee, and a double coffee, and felt the familiar comfort of being in a place we had trusted for years. The terrace was busy, full of people, but no one was waiting for a table. When we finished, we politely asked for the bill, paid it, and even added a tip of more than 20%. We were just about to leave — I had gone to the restroom — when a waiter approached my friend and asked her to hurry up and clear the table.

In that moment, it felt like all those years of loyalty and respect counted for nothing. Around us, other guests who had sat longer remained undisturbed. Yet my friend — someone who has given her time, her love, and her loyalty to this city and to Gradska Kavana for three decades — was singled out and asked to leave as if she were unwelcome. She was genuinely hurt, and so was I.

Dear Gradska Kavana Arsenal, this is not how you treat your guests. After so many years of loyalty, both at this location and at others under your brand in Dubrovnik, being asked to leave in such a manner feels disrespectful. Hospitality is not only about serving food and drinks — it is about respect, gratitude, and valuing the people who return to you again and again. Yesterday, you failed us. It leaves not only a bitter taste but also creates a poor image of Croatian tourism in this otherwise amazing city.

After so many beautiful memories in this place, it is not easy to write these words. And it is a sad reminder that true hospitality is fragile — and must never be taken for granted.",,Aug 2025
luckywendy,"Durham, North Carolina",USA,5,4.0,5.0,5.0,5.0,"Primo location in Old Town. A gorgeous, large restaurant with tables inside and next to the strand by the Port. Delicious food and attentive, experienced staff.",,Aug 2025
Fanxing Z,"Arlington, Virginia",USA,5,null,null,null,null,Stjepan is amazing and super nice! Very tentative and great recommendations! Definitely look for him if you can! Will come back again during my trip in Dubrovnik,,Aug 2025
Blayford,"West Row, United Kingdom",United Kingdom,5,null,null,null,null,"We wanted to eat again down by the harbour, and we liked the fact that once in this restaurant you are just off the side where people walk. We love the atmosphere of people about and watching whilst not necessarily breathing all over your food as they walk past.
Anyway onto the food.
We had the break and oil, I don’t think it’s just being on holiday that does it, but the selection of breads here are so tasty and so reasonably priced too.
Mains of spaghetti in tomato sauce and sea food stew (honestly this was superb!) we couldn’t fault the food in the slightest.
It’s a big restaurant and busy too, tables well spaced apart and the addition of the live music makes it really relaxing. Service was attentive without being invasive.
Thoroughly enjoyed our meal and the view watching the boats come and go.",,Aug 2025
Sarah S,null,null,5,null,null,null,null,"Incredible. I’ve been in Europe for 2 weeks now and this was arguably my favorite meal. Obren was lovely, the view was great, and the food was incredible!! 

No notes!",,Aug 2025
Tale,"Eilat, Israel",Israel,5,5.0,5.0,5.0,5.0,"Amazing place, view, food and staff. We also went here for dinner and loved everything.

Our server, Obren, was so nice and friendly.

Really recommend!",,Aug 2025
Allen E,"Hampton Bays, New York",USA,4,4.0,4.0,4.0,5.0,"charming, great location, wonderful views, food was very good, service was ok (they were busy), a bit overpriced but it is in the heart of the touristy area. Reserve ahead to get an outdoor table overlooking the harbor.",,Aug 2025
Y W,null,null,5,null,null,null,null,Breathtaking view by the water. We had breakfast and fresh oysters. So yummy! Thank you Roberto for the 10/10 service!!,,Aug 2025
Guide41643368543,null,null,5,5.0,5.0,5.0,4.0,"Fair prices comparing to good quality an taste. 
The only restaurant that provided free bread and butter along with the breakfast. 
Good service",,Aug 2025
Esmee S,null,null,5,null,null,null,null,"We loved our dinner! Delicious food, tasty wine, great service (thank you Davor!) and a beautiful view. We would totally recommend this place!",,Aug 2025
camilafrizera,"Vitoria, ES",ES,1,null,null,null,null,We don't like the food and I think it's wellmmmm far from being Dubrovnik's restaurant 5. We ordered two entries that were quite ok that was the carpaccio and the tartar tuna. And for lunch the risotto of seafood and the file mignon were both graceless and bad. Anyway. I do not recommend,,Aug 2025
ingrid r,null,null,5,4.0,5.0,4.0,5.0,"amazing food and view! price is fair. 
Obren was our server and he was super kind!!!
would definitely come back here!
(we came for dinner)",,Aug 2025
Mirella N,null,null,5,5.0,5.0,5.0,5.0,"Perfect! Good food, good view and good service. Came all the way from the States and it was worth every second! Totally recommend - the restaurant and Dubrovnik as a whole.",,Aug 2025
